"";"pop_Total";"pop_Y0-14";"pop_Y15-24";"pop_Y25-64";"pop_Y65-74";"pop_YGE75";"ARPR";"low_work";"rooms_pp";"mat_depriv";"ARPR_socexcl";"emp_Y15-24_ED0-2";"emp_Y25-64_ED0-2";"emp_Y15-24_ED3-4";"emp_Y25-64_ED3-4";"emp_Y15-24_ED5-8";"emp_Y25-64_ED5-8";"emp_TF";"emp_TP";"emp_Y15-24";"emp_Y25-64";"emp_YGE65";"emp_Y15-24_NaceA";"emp_Y25-64_NaceA";"emp_Y15-24_NaceB-E";"emp_Y25-64_NaceB-E";"emp_Y15-24_NaceF";"emp_Y25-64_NaceF";"emp_Y15-24_NaceG-I";"emp_Y25-64_NaceG-I";"emp_Y15-24_NaceJ";"emp_Y25-64_NaceJ";"emp_Y15-24_NaceK";"emp_Y25-64_NaceK";"emp_Y15-24_NaceL";"emp_Y25-64_NaceL";"emp_Y15-24_NaceM_N";"emp_Y25-64_NaceM_N";"emp_Y15-24_NaceO-Q";"emp_Y25-64_NaceO-Q";"emp_Y15-24_NaceR-U";"emp_Y25-64_NaceR-U";"unemp_Y15-24";"unemp_YGE25";"GDP";"GVAgr";"disp_income";"training";"earn_OC1_NaceB-F";"earn_OC2_NaceB-F";"earn_OC3_NaceB-F";"earn_OC4_NaceB-F";"earn_OC5_NaceB-F";"earn_OC6_NaceB-F";"earn_OC7_NaceB-F";"earn_OC8_NaceB-F";"earn_OC9_NaceB-F";"earn_OC1_NaceG-N";"earn_OC2_NaceG-N";"earn_OC3_NaceG-N";"earn_OC4_NaceG-N";"earn_OC5_NaceG-N";"earn_OC6_NaceG-N";"earn_OC7_NaceG-N";"earn_OC8_NaceG-N";"earn_OC9_NaceG-N";"earn_OC1_NaceP-S";"earn_OC2_NaceP-S";"earn_OC3_NaceP-S";"earn_OC4_NaceP-S";"earn_OC5_NaceP-S";"earn_OC6_NaceP-S";"earn_OC7_NaceP-S";"earn_OC8_NaceP-S";"earn_OC9_NaceP-S";"expend_ED5-8"
"RO32";2282968;13.562651776109;9.91275392383949;62.1820367171156;7.41122959235522;6.93132799058068;4.8;5.5;1;19.8;25.1;NA;9.37007874015748;58.974358974359;47.992125984252;27.2727272727273;42.6377952755905;57.1594796311161;1.34428077397516;18.9567177039836;71.5696578463168;NA;NA;0.856299212598425;NA;10.511811023622;NA;9.10433070866142;42.1911421911422;32.5393700787402;NA;6.38779527559055;NA;3.59251968503937;NA;0.94488188976378;NA;11.751968503937;NA;18.9271653543307;NA;5.39370078740157;6.80497558604538;4.23592263807975;35600;NA;14700;1.2;11.26;7.73;5.6;4.44;2.8;3.07;3.82;3.77;3.02;13.44;9.33;5.41;4.45;3.15;2.94;3.4;3.62;2.65;10.04;6.18;4.2;3.8;2.92;2.76;2.89;3.35;2.42;0.73
"RO4";3851255;14.2931070521168;11.5574273840605;56.8830420213671;9.41856615570769;7.84785738674796;27.9;9.6;1.1;24.1;40.5;32.6968973747017;21.8919275994187;61.2171837708831;60.7676047033954;NA;17.347073589642;54.4896700071701;1.68414733787998;18.8269760461553;69.1008535585022;13.0681801092975;50.8353221957041;29.3367683974105;21.0023866348449;28.7092086140838;NA;5.27150217994451;15.2744630071599;17.6113092878848;NA;1.07676047033954;NA;1.0635486854274;NA;NA;NA;3.52094067908574;NA;11.7783062491743;NA;1.55899061963271;6.24570327068159;2.92937695128618;13400;NA;8700;0.8;11.26;7.73;5.6;4.44;2.8;3.07;3.82;3.77;3.02;13.44;9.33;5.41;4.45;3.15;2.94;3.4;3.62;2.65;10.04;6.18;4.2;3.8;2.92;2.76;2.89;3.35;2.42;0.73
"RO41";2033360;14.4299582956289;11.3397529212732;55.8838572608884;9.74097061022151;8.60546091198804;28.3;7.3;1.1;25.3;40.9;42.6415094339623;26.2785705265816;50.9433962264151;55.6888496022225;NA;18.0325798711959;57.004396897826;1.61664750758323;22.9857141618021;69.6898760912419;19.4612503987412;68.6792452830189;40.6616997095593;NA;18.1462305846698;NA;5.2531885339058;NA;15.5701477459275;NA;1.14913499179189;NA;1.06073999242329;NA;NA;NA;3.37163783305973;NA;13.2466220482384;NA;1.46483141810835;7.02582206455082;3.58216382179409;11200;NA;7400;0.7;11.26;7.73;5.6;4.44;2.8;3.07;3.82;3.77;3.02;13.44;9.33;5.41;4.45;3.15;2.94;3.4;3.62;2.65;10.04;6.18;4.2;3.8;2.92;2.76;2.89;3.35;2.42;0.73
"RO42";1817895;14.1400355906144;11.8009015922262;58.0006546032637;9.05794889143762;7.00045932245812;27.5;12;1;22.7;40.1;NA;17.0799279678626;78.8961038961039;66.3388280925336;NA;16.5950962737221;51.744475206528;1.75783334484296;14.3571002386635;68.4660624000015;4.89851845508264;NA;16.9275522925613;45.1298701298701;40.2964399501316;NA;5.29159163319019;21.4285714285714;19.8503947915224;NA;0.997368056517523;NA;1.06662972710902;NA;NA;NA;3.68472087546752;NA;10.1676132428314;NA;1.66228009419587;5.40721957040573;2.21483033989443;15800;NA;10000;0.9;11.26;7.73;5.6;4.44;2.8;3.07;3.82;3.77;3.02;13.44;9.33;5.41;4.45;3.15;2.94;3.4;3.62;2.65;10.04;6.18;4.2;3.8;2.92;2.76;2.89;3.35;2.42;0.73
"SE";9644864;17.0671250522558;12.6032570288187;50.9181777990856;10.9092880936424;8.50215202619757;15.1;6.2;1.8;0.7;16.9;21.564072783585;12.5171534993139;65.9698025551684;45.8684571652617;12.21447928765;41.5188198392472;49.0601278051224;17.3735175327376;42.4986857984792;83.0952787717505;9.33123313821602;1.8970189701897;1.64673593413056;7.8397212543554;12.6372279945109;7.53000387146729;6.54038423838463;35.11420828494;18.501274259949;2.1680216802168;4.45745932170163;1.45180023228804;2.18584591256616;1.10336817653891;1.470299941188;11.2853271389857;13.0391099784356;22.4157955865273;34.4074691237012;8.3817266744096;4.58978631640855;12.611398631256;4.34500077559354;33700;2.2;16800;29.2;28.27;21.16;17.42;14.75;13.87;NA;14.19;14.57;12.43;26.76;20.95;17.35;13.97;13.62;12.58;13.1;13.48;11.44;22.31;16.34;14.01;13.09;13.05;12.31;13.09;12.09;11.08;2.03
"SE1";3768389;17.7891932069646;12.4987892704283;52.1753460165604;10.121327707941;7.41534379810577;12.6;5.5;1.6;1;14.5;21.6800804828974;11.7023852766679;64.0845070422535;42.1237437946483;13.8329979879276;46.0225208863058;51.4407234270825;16.7176142346654;42.2077991010673;84.0110468575962;10.8799273662707;1.00603621730382;1.02918028817048;5.58350100603622;8.94781450538806;6.7907444668008;6.09637970698632;35.1609657947686;18.0469790531541;2.76659959758551;6.33853977479114;1.81086519114688;3.20862089841385;1.10663983903421;1.54377043225572;13.0784708249497;16.2731565564838;22.1327967806841;33.0609032570529;9.90945674044266;4.94611938491343;12.3990717681204;4.25970392501899;39500;NA;18100;30.9;28.27;21.16;17.42;14.75;13.87;NA;14.19;14.57;12.43;26.76;20.95;17.35;13.97;13.62;12.58;13.1;13.48;11.44;22.31;16.34;14.01;13.09;13.05;12.31;13.09;12.09;11.08;2.03
"SE11";2163042;18.4882216803927;11.9168744758539;54.015594704125;9.10782129981757;6.47148783981079;10.5;5.7;1.6;1.5;12.8;23.049001814882;10.8460304731355;62.3411978221416;38.5425020048115;14.065335753176;50.4410585404972;54.2524333812031;16.6404522555791;42.751787466976;85.3831801297523;13.0272087647298;NA;0.370890136327185;3.17604355716878;4.87169206094627;5.44464609800363;5.18243785084202;37.1143375680581;18.7650360866079;3.99274047186933;8.28989574979952;2.17785843920145;4.40056134723336;NA;1.59382518043304;14.1560798548094;19.5569366479551;19.9637023593466;30.7036888532478;12.3411978221416;5.64354450681636;11.7160070916758;4.25520695246619;47200;NA;19700;31.8;28.27;21.16;17.42;14.75;13.87;NA;14.19;14.57;12.43;26.76;20.95;17.35;13.97;13.62;12.58;13.1;13.48;11.44;22.31;16.34;14.01;13.09;13.05;12.31;13.09;12.09;11.08;2.03
"SE12";1605347;16.8473233512755;13.2828603410976;49.6957978555415;11.4869246337396;8.68709381834582;15;5.4;1.7;0.5;16.5;20;13.0062662387284;66.3276836158192;47.5622802995568;13.6723163841808;39.2786183707779;47.6229912056823;16.8223845625553;41.5033108855916;82.0140638513895;8.64563102299429;1.69491525423729;2.03270670946049;8.70056497175141;15.1612410209384;8.36158192090396;7.48891945590708;32.8813559322034;16.9646950939936;1.35593220338983;3.36237200061134;1.35593220338983;1.3907993275256;1.5819209039548;1.45193336390035;11.864406779661;11.2486626929543;24.8587570621469;36.6498548066636;6.89265536723164;3.88201130979673;13.2716802040931;4.25577405708642;29000;NA;16000;29.5;28.27;21.16;17.42;14.75;13.87;NA;14.19;14.57;12.43;26.76;20.95;17.35;13.97;13.62;12.58;13.1;13.48;11.44;22.31;16.34;14.01;13.09;13.05;12.31;13.09;12.09;11.08;2.03
"SE2";4168176;16.9808568544131;12.6973525110264;50.4745720910058;10.9843010467888;8.86291749676597;16.5;6.4;1.8;0.7;18.3;21.7391304347826;13.3868655004302;65.9200702678964;46.4009176942931;12.1651295564339;40.1663320906223;47.693889475186;18.4829189100351;43.0233085434428;82.871129333623;9.11434881362366;2.28370663153272;1.88700889016346;9.04699165568731;14.9469457986808;7.7733860342556;6.44680240894752;35.7048748353096;19.4264410668196;1.58102766798419;3.32664181244623;1.31752305665349;1.45110410094637;1.09793588054458;1.43389733295096;10.0570926657883;11.7866360768569;22.7492314448836;34.4995698308001;7.46596398770312;4.25007169486665;12.9617872906464;4.52041094361041;30400;NA;16200;29.9;28.27;21.16;17.42;14.75;13.87;NA;14.19;14.57;12.43;26.76;20.95;17.35;13.97;13.62;12.58;13.1;13.48;11.44;22.31;16.34;14.01;13.09;13.05;12.31;13.09;12.09;11.08;2.03
"SE21";819426;16.4920322274373;12.9007378335567;48.8895885656545;11.8642806061804;9.85336076717117;18;4.7;1.9;0.4;19.3;22.1115537848606;14.8523710110349;69.3227091633466;51.6850581568744;8.36653386454183;33.4327467939159;46.9724709839366;19.5677207167651;47.4875132435296;83.6965258328466;9.10316925151719;2.78884462151394;2.83328362660304;14.9402390438247;20.7277065314644;9.36254980079681;5.934983596779;34.6613545816733;18.0733671339099;NA;2.32627497763197;NA;1.07366537429168;NA;1.10348941246645;7.56972111553785;7.87354607813898;19.1235059760956;35.3713092752759;5.97609561752988;4.17536534446764;11.4461934312093;3.37462562746945;28500;NA;15700;26;28.27;21.16;17.42;14.75;13.87;NA;14.19;14.57;12.43;26.76;20.95;17.35;13.97;13.62;12.58;13.1;13.48;11.44;22.31;16.34;14.01;13.09;13.05;12.31;13.09;12.09;11.08;2.03
"SE22";1426826;17.1263349560493;12.5222697091306;50.7481641069058;10.879812955469;8.72341827244527;16.6;6;1.8;1.2;18.7;21.1484593837535;12.6225279449699;64.9859943977591;45.0558899398108;13.7254901960784;42.2184006878762;45.9737522389047;17.8167193606775;39.9617173464076;80.3079183745622;8.0084660927266;2.66106442577031;1.96044711951849;6.72268907563025;11.9518486672399;7.703081232493;6.55202063628547;35.8543417366947;20.5503009458298;1.5406162464986;4.11006018916595;1.82072829131653;1.59931212381771;NA;1.4445399828031;9.94397759103641;12.0378331900258;22.4089635854342;34.7549441100602;9.2436974789916;4.40240756663801;14.1041355340262;5.67481383426359;28800;NA;15900;30.1;28.27;21.16;17.42;14.75;13.87;NA;14.19;14.57;12.43;26.76;20.95;17.35;13.97;13.62;12.58;13.1;13.48;11.44;22.31;16.34;14.01;13.09;13.05;12.31;13.09;12.09;11.08;2.03
"SE23";1921924;17.0812685621284;12.7406182554565;50.9472278820598;10.6866868825198;8.54419841783546;15.9;7.2;1.8;0.5;17.7;21.9604147031103;13.3180113705093;64.9387370405278;45.2159187129551;12.9123468426013;41.4539736300956;49.278659486142;18.5179743980434;43.3299981622527;84.4289074284571;9.95662913991499;1.79076343072573;1.45155437280755;7.82280867106503;14.6969880246764;7.06880301602262;6.58037982339422;36.0037700282752;19.1847102939398;1.69651272384543;3.19341962017661;NA;1.4999395185678;1.22525918944392;1.56042095076811;11.2158341187559;13.1970485061086;24.693685202639;33.9663723236966;6.97455230914232;4.1732188218217;12.7417148224532;4.13656751004806;32500;NA;16600;31.3;28.27;21.16;17.42;14.75;13.87;NA;14.19;14.57;12.43;26.76;20.95;17.35;13.97;13.62;12.58;13.1;13.48;11.44;22.31;16.34;14.01;13.09;13.05;12.31;13.09;12.09;11.08;2.03
"SE3";1708299;15.6847835185761;12.6041167266386;49.2273308126973;12.4644456269072;10.0193233151808;17.5;7.5;1.9;0.4;19.1;20.8425720620843;12.2684172137126;70.1773835920177;53.5375638220277;8.75831485587583;34.1064916119621;47.1085632163984;16.1204416024003;41.8919169964146;81.5149533265949;7.13374469525372;2.88248337028825;2.5382932166302;9.75609756097561;15.6528081692195;8.53658536585366;7.84828592268417;33.4811529933481;17.2283005105762;2.32815964523282;2.78628738147338;NA;1.59008023340627;NA;1.38584974471189;10.4212860310421;8.43180160466813;22.2838137472284;37.417943107221;7.42793791574279;4.59518599562363;12.2146055100411;4.11811591452537;28900;NA;15400;23.7;28.27;21.16;17.42;14.75;13.87;NA;14.19;14.57;12.43;26.76;20.95;17.35;13.97;13.62;12.58;13.1;13.48;11.44;22.31;16.34;14.01;13.09;13.05;12.31;13.09;12.09;11.08;2.03
"SE31";829134;15.6027855569787;12.4002875289157;48.9691654183763;12.7853881278539;10.2423733678754;19.2;8.6;1.9;0.4;20.1;19.5121951219512;13.822629969419;71.219512195122;55.1070336391437;9.26829268292683;30.9785932721713;46.4346182684035;15.6462706739769;39.877449788455;80.5379045367223;7.22774195913707;NA;2.69113149847095;10.7317073170732;17.7064220183486;7.5609756097561;8.19571865443425;35.609756097561;18.2874617737003;NA;2.782874617737;NA;1.22324159021407;NA;1.25382262996942;9.26829268292683;8.40978593272171;22.1951219512195;34.7094801223242;8.29268292682927;4.22018348623853;12.9358556630842;4.43335130110072;27200;NA;15200;22.7;28.27;21.16;17.42;14.75;13.87;NA;14.19;14.57;12.43;26.76;20.95;17.35;13.97;13.62;12.58;13.1;13.48;11.44;22.31;16.34;14.01;13.09;13.05;12.31;13.09;12.09;11.08;2.03
"SE32";368617;16.0060442139131;11.8974436881641;49.1708195769593;12.709126274697;10.2165662462664;19.1;8.1;1.9;0;21.1;23.1155778894472;11.8666666666667;71.356783919598;54.6666666666667;NA;33.5333333333333;47.6547676830075;16.8777302210652;45.375775264502;82.7577075011586;6.74492355753301;NA;3.26666666666667;7.03517587939699;12.7333333333333;7.53768844221106;7.2;33.1658291457286;16.9333333333333;NA;3.4;NA;2.53333333333333;NA;1.86666666666667;14.070351758794;9.13333333333333;20.6030150753769;37.3333333333333;5.52763819095478;5.13333333333333;11.4009485589201;3.94563787812363;29400;NA;15500;24.7;28.27;21.16;17.42;14.75;13.87;NA;14.19;14.57;12.43;26.76;20.95;17.35;13.97;13.62;12.58;13.1;13.48;11.44;22.31;16.34;14.01;13.09;13.05;12.31;13.09;12.09;11.08;2.03
"SE33";510548;15.5859977906093;13.4453567539193;49.6873947209665;11.7665723888841;9.51467834562078;13.7;5.6;1.8;0.5;16.2;20.8191126279863;10.1727447216891;67.9180887372014;50.2879078694818;10.580204778157;39.4433781190019;47.7775714767637;16.3704213160668;42.6833709665671;82.1513887684387;7.27098692142732;3.7542662116041;1.72744721689059;10.2389078498294;14.5873320537428;10.580204778157;7.72552783109405;30.7167235494881;15.8349328214971;NA;2.35124760076775;NA;1.48752399232246;NA;1.19961612284069;9.21501706484642;7.96545105566219;23.5494880546075;41.746641074856;7.50853242320819;4.75047984644914;11.5084856872314;3.72905989443892;31300;NA;15700;24.6;28.27;21.16;17.42;14.75;13.87;NA;14.19;14.57;12.43;26.76;20.95;17.35;13.97;13.62;12.58;13.1;13.48;11.44;22.31;16.34;14.01;13.09;13.05;12.31;13.09;12.09;11.08;2.03
"SI";2061085;14.6065300557716;10.1156914925876;57.8061069776356;9.22509260898993;8.24657886501527;14.5;8.7;1.5;6.6;20.4;18.3928571428571;9.83978957436633;73.2142857142857;56.3845050215208;8.39285714285714;33.7757054041129;51.1992292129306;6.4525745206322;26.8594149443866;70.2011779092907;6.72024348386308;16.6071428571429;7.08990913438546;23.2142857142857;25.8488761358202;5.53571428571429;5.83452893352463;32.5;20.7317073170732;1.60714285714286;3.50310856049737;NA;2.79770444763271;NA;0.358680057388809;5.89285714285714;7.62792922046868;8.03571428571429;22.1186035389766;4.82142857142857;3.55093256814921;6.81078021804089;6.07280123337942;22600;3.8;12000;12.1;22.28;17.39;11.9;10.01;7.53;7.96;6.96;7.02;6.45;22.13;16.34;12.19;9.81;6.97;6.93;7.56;7.5;5.85;19.84;13.29;10.03;8.94;7.2;7.7;6.92;6.53;5.84;1.15
"SI0";2061085;14.6065300557716;10.1156914925876;57.8061069776356;9.22509260898993;8.24657886501527;NA;NA;1.5;NA;NA;18.3928571428571;9.83978957436633;73.2142857142857;56.3845050215208;8.39285714285714;33.7757054041129;51.1992292129306;6.4525745206322;26.8594149443866;70.2011779092907;6.72024348386308;16.6071428571429;7.08990913438546;23.2142857142857;25.8488761358202;5.53571428571429;5.83452893352463;32.5;20.7317073170732;1.60714285714286;3.50310856049737;NA;2.79770444763271;NA;0.358680057388809;5.89285714285714;7.62792922046868;8.03571428571429;22.1186035389766;4.82142857142857;3.55093256814921;6.81078021804089;6.07280123337942;22600;3.8;12000;12.1;22.28;17.39;11.9;10.01;7.53;7.96;6.96;7.02;6.45;22.13;16.34;12.19;9.81;6.97;6.93;7.56;7.5;5.85;19.84;13.29;10.03;8.94;7.2;7.7;6.92;6.53;5.84;1.15
"SI03";1094709;14.1612976599261;9.67352967774998;58.5335463579819;9.46982257385296;8.16180373048911;NA;NA;NA;NA;NA;17.7304964539007;10.8735213830755;73.758865248227;59.4858962693358;8.51063829787234;29.6405823475887;50.5329657923456;6.10346968727656;26.6296495651435;68.6047455257096;7.14970339092817;22.3404255319149;9.80436760691538;25.886524822695;29.7088262056415;5.67375886524823;5.73248407643312;27.3049645390071;18.835304822566;NA;2.04731574158326;NA;2.16105550500455;NA;0.386715195632393;3.90070921985816;6.68789808917197;8.51063829787234;21.2465878070974;3.54609929078014;3.00272975432211;8.40439294786443;6.82393050337234;18800;3.7;11500;11.1;22.28;17.39;11.9;10.01;7.53;7.96;6.96;7.02;6.45;22.13;16.34;12.19;9.81;6.97;6.93;7.56;7.5;5.85;19.84;13.29;10.03;8.94;7.2;7.7;6.92;6.53;5.84;1.15
"SI04";966376;15.1108885154433;10.6165716035994;56.9820649519442;8.94786294361615;8.34261198539699;NA;NA;NA;NA;NA;18.9964157706093;8.66935483870968;72.7598566308244;52.9485887096774;8.24372759856631;38.3820564516129;51.9651168606797;6.85387987730609;27.194042652735;72.0588529058713;6.22415330568373;10.752688172043;4.08266129032258;20.0716845878136;21.5725806451613;5.37634408602151;5.94758064516129;37.6344086021505;22.8326612903226;2.1505376344086;5.14112903225806;NA;3.50302419354839;NA;0.327620967741935;7.88530465949821;8.66935483870968;7.52688172043011;23.0594758064516;6.09318996415771;4.18346774193548;5.16589340715038;5.21085930522922;27000;3.9;12400;13.3;22.28;17.39;11.9;10.01;7.53;7.96;6.96;7.02;6.45;22.13;16.34;12.19;9.81;6.97;6.93;7.56;7.5;5.85;19.84;13.29;10.03;8.94;7.2;7.7;6.92;6.53;5.84;1.15
"SK";5415949;15.3237225830598;12.5878770276456;58.5517884307995;8.004266657607;5.53234530088817;12.6;7.1;1.1;9.9;18.4;6.60377358490566;4.26663031624864;86.5229110512129;72.2464558342421;6.8733153638814;23.4869138495093;52.2420355566857;2.88587496019382;21.7674142981402;69.4010188780989;1.88232469828245;2.22371967654987;3.56234096692112;31.8733153638814;25.6952017448201;7.95148247978437;9.5556161395856;33.4905660377358;22.87804434751;2.02156334231806;2.43547800799709;1.61725067385445;2.18556888404217;NA;0.640676117775354;4.5822102425876;5.83424209378408;11.5902964959569;24.154852780807;4.31266846361186;3.04889131225009;9.19687922165359;8.21718217786954;21100;2.6;11300;3.1;14.82;10.57;8.03;6.81;4.73;5.28;5.19;5.54;4.59;13.7;11.1;8.68;6.47;5.13;3.63;4.81;4.83;4.33;10.74;8.28;6.77;6.11;4.53;4.22;4.7;4.32;3.87;0.99
"SK0";5415949;15.3237225830598;12.5878770276456;58.5517884307995;8.004266657607;5.53234530088817;NA;NA;1.1;NA;NA;6.60377358490566;4.26663031624864;86.5229110512129;72.2464558342421;6.8733153638814;23.4869138495093;52.2420355566857;2.88587496019382;21.7674142981402;69.4010188780989;1.88232469828245;2.22371967654987;3.56234096692112;31.8733153638814;25.6952017448201;7.95148247978437;9.5556161395856;33.4905660377358;22.87804434751;2.02156334231806;2.43547800799709;1.61725067385445;2.18556888404217;NA;0.640676117775354;4.5822102425876;5.83424209378408;11.5902964959569;24.154852780807;4.31266846361186;3.04889131225009;9.19687922165359;8.21718217786954;21100;2.6;11300;3.1;14.82;10.57;8.03;6.81;4.73;5.28;5.19;5.54;4.59;13.7;11.1;8.68;6.47;5.13;3.63;4.81;4.83;4.33;10.74;8.28;6.77;6.11;4.53;4.22;4.7;4.32;3.87;0.99
"SK01";618380;14.7921989715062;9.4407969209871;61.0990006145089;8.72505579093761;5.94294770206022;7.8;1.9;1.2;10;16.5;NA;2.72386789240722;77.5641025641026;55.6690500510725;14.7435897435897;41.6070820565203;61.0619432917549;3.32545832160242;26.72147995889;77.7346065893114;6.94566943023461;NA;0.953353762342526;17.9487179487179;14.5726932243786;NA;6.43513789581205;46.1538461538462;23.0847803881512;NA;7.96731358529111;NA;5.61797752808989;NA;1.22574055158325;NA;11.5764385427307;NA;24.2424242424242;NA;4.32414027919646;4.62487153134635;4.05300872207477;51200;1.7;17300;7.6;14.82;10.57;8.03;6.81;4.73;5.28;5.19;5.54;4.59;13.7;11.1;8.68;6.47;5.13;3.63;4.81;4.83;4.33;10.74;8.28;6.77;6.11;4.53;4.22;4.7;4.32;3.87;0.99
"SK02";1836664;13.520273713646;12.0250628313072;59.9095969649321;8.66042999699455;5.88463649312014;10.4;4.8;1.2;6.8;15.4;3.76647834274953;4.19598311372649;89.8305084745763;76.6534476141742;6.4030131826742;19.137776640655;54.5849684616429;2.04018075190794;24.0423797881011;71.0418071538018;1.23528883298895;NA;4.2983241652808;38.6064030131827;31.4314954586158;6.02636534839925;8.45592938467443;33.1450094161959;24.8177050019189;NA;1.10016630420878;NA;1.84213892797748;NA;0.652424203658692;NA;4.41345784827939;8.09792843691149;19.9948829474223;6.02636534839925;2.96789049507484;8.37634700715385;6.73335974800719;19800;2.6;11000;2.6;14.82;10.57;8.03;6.81;4.73;5.28;5.19;5.54;4.59;13.7;11.1;8.68;6.47;5.13;3.63;4.81;4.83;4.33;10.74;8.28;6.77;6.11;4.53;4.22;4.7;4.32;3.87;0.99
"SK03";1347233;15.163449826422;13.037091579556;58.3725309578967;7.90063782582523;5.52628981030007;15.3;9.3;1.1;10.2;20.2;7.60869565217391;5.18154311649017;86.4130434782609;74.678517397882;5.97826086956522;20.1399394856278;49.7148322779538;3.44409982648475;20.951947164655;67.2419361811972;1.38204011233222;NA;4.00907715582451;37.2282608695652;27.571860816944;10.8695652173913;10.8169440242057;27.9891304347826;20.17776096823;NA;1.94780635400908;NA;1.85325264750378;NA;NA;NA;4.36838124054463;12.2282608695652;26.5695915279879;NA;2.42057488653555;10.5898428603963;9.99043516633179;16700;2.7;10900;2.9;14.82;10.57;8.03;6.81;4.73;5.28;5.19;5.54;4.59;13.7;11.1;8.68;6.47;5.13;3.63;4.81;4.83;4.33;10.74;8.28;6.77;6.11;4.53;4.22;4.7;4.32;3.87;0.99
"SK04";1613672;17.7138848539232;14.0594247158035;56.1798804217958;7.06773123658339;4.97907877189416;14.9;9.8;1.1;13;21;9.06976744186047;4.30774388199799;85.5813953488372;72.4773717733825;5.34883720930233;23.2316459939658;48.1610155497234;3.24653982983322;18.9533351258193;65.8092854408814;NA;NA;3.5031847133758;24.1860465116279;21.9745222929936;10;11.4146832048274;33.953488372093;22.6114649681529;NA;1.89406637613141;NA;1.24036205162588;NA;0.687227623198123;6.74418604651163;6.16828695943681;16.9767441860465;27.4220583305397;NA;3.0841434797184;10.0937528925875;10.2487828345625;14600;4;9500;2.1;14.82;10.57;8.03;6.81;4.73;5.28;5.19;5.54;4.59;13.7;11.1;8.68;6.47;5.13;3.63;4.81;4.83;4.33;10.74;8.28;6.77;6.11;4.53;4.22;4.7;4.32;3.87;0.99
"UK";64351155;17.6492962713723;12.714281507457;52.1242765572739;9.49939437761451;8.01275128628227;16.8;12.2;1.9;7.4;24.1;13.0894548968035;15.8404267261234;61.4858155076626;38.7606981524276;23.9942027429614;44.0839362233345;46.797552313276;17.1736169812651;45.5389513317812;77.0182395662301;9.87286840635967;1.10308918650527;1.0648798671513;8.18325773638584;12.0984442921897;6.23473523175609;7.47544892563647;40.2426259427252;20.6979975923109;2.61681741324244;4.17513422286221;2.9362033334228;4.06984620982507;0.840065487533213;1.12836234560016;8.78982259319896;11.9610279516449;18.4089750127486;31.4547938948436;8.34429265412384;5.20362779139038;9.29747987817331;3.11608384441782;29900;NA;16800;16.3;22.88;20.64;14.96;11.42;10.11;NA;10.26;8.97;8.51;21.69;20.23;14.4;10.87;8.27;NA;10.6;9.32;7.62;21.52;19.88;13.22;10.65;9.14;10.35;10.72;9.97;8.04;1.56
"UKC";2614817;16.6173388042069;13.2635285758047;51.5287303088514;10.1118357422336;8.47856656890329;NA;NA;NA;NA;NA;12.1621621621622;17.3499342038668;63.6422136422136;45.794108715457;22.7799227799228;34.7099908897662;43.6024619563414;15.9756561430202;44.807492135622;73.3199641972358;5.5954989148435;NA;0.779431116509768;10.2960102960103;14.8091912136856;7.52895752895753;7.79431116509768;37.2586872586873;20.538516044134;NA;2.57111043627898;NA;2.40915072375747;NA;1.16408543374836;5.79150579150579;8.89766170665047;22.7155727155727;34.6796234436684;8.81595881595882;5.55724263589432;13.3499799606132;4.27475573710687;21800;NA;14300;14.1;22.88;20.64;14.96;11.42;10.11;NA;10.26;8.97;8.51;21.69;20.23;14.4;10.87;8.27;NA;10.6;9.32;7.62;21.52;19.88;13.22;10.65;9.14;10.35;10.72;9.97;8.04;1.56
"UKC1";1183828;17.1496197082684;13.0049297702031;51.2456201407637;10.2297800018246;8.37005037894018;NA;NA;NA;NA;NA;13.2743362831858;17.5075563822367;62.094395280236;45.3382934201349;22.7138643067847;34.4571029993025;42.5532397509864;15.1295367344925;44.0385564706799;70.8963834767415;5.94940733003315;NA;NA;11.2094395280236;14.8337595907928;6.34218289085546;7.67263427109974;37.0206489675516;20.7858637526157;NA;2.51104394326901;NA;1.929783771216;NA;1.0230179028133;7.07964601769912;8.37014647756336;21.976401179941;35.7358753778191;8.99705014749263;5.69634968611951;14.5496115773338;4.50696174441405;20500;NA;14200;14.8;22.88;20.64;14.96;11.42;10.11;NA;10.26;8.97;8.51;21.69;20.23;14.4;10.87;8.27;NA;10.6;9.32;7.62;21.52;19.88;13.22;10.65;9.14;10.35;10.72;9.97;8.04;1.56
